image_id,s_x,s_rot,len_x,len_rot,text_x,text_rot
calib_00394,0.3327676057815552,0.19242508709430695,4,3,8111,IHR
calib_00395,0.47393012046813965,0.9911854267120361,2,2,Je,of
calib_00396,0.9265896081924438,0.30280938744544983,4,1,life,C
calib_00397,0.16316445171833038,0.17424871027469635,2,1,ST,T
calib_00398,0.6234728097915649,0.5974842309951782,2,2,Or,1O
calib_00399,0.5579739809036255,0.47158193588256836,2,2,SE,3E
calib_00400,0.7074480056762695,0.24604780972003937,4,3,a Ou,1Oe
calib_00401,0.569318413734436,0.6290242075920105,4,4,9901,TOEK
calib_00402,0.9746691584587097,0.3859560489654541,8,5,Ordnung.,Sunun
calib_00403,0.9489536285400391,0.685215413570404,2,2,ID,01
calib_00404,0.4338780641555786,0.20196112990379333,2,1,Le,3
calib_00405,0.6646080017089844,0.8720402121543884,3,3,WAW,www
calib_00406,0.6098309755325317,0.188457652926445,2,1,17,2
calib_00407,0.44386911392211914,0.8793749809265137,5,5,ls'Se,IN.se
calib_00408,0.6367940306663513,0.7282474637031555,4,3,MNNA,NNW
calib_00409,0.24986927211284637,0.9382452368736267,5,9,beeeg,bolischer
calib_00410,0.2462817281484604,0.27957266569137573,1,1,1,m
calib_00411,0.8996976613998413,0.2904582917690277,5,1,Darry,P
calib_00412,0.3888874053955078,0.7075981497764587,3,1,CIE,R
calib_00413,0.6159149408340454,0.19057489931583405,1,1,A,4
calib_00414,0.6826913952827454,0.6172978281974792,6,6,CRCSON,NOFOES
calib_00415,0.6154118180274963,0.7729037404060364,2,3,AW,JAV
calib_00416,0.5348613262176514,0.5417383909225464,4,5,ECON,MUDCS
calib_00417,0.9704753160476685,0.6096391081809998,5,3,Milla,Wll
calib_00418,0.5096198916435242,0.8063014149665833,5,5,KAVII,Draws
calib_00419,0.5962827205657959,0.4906504154205322,6,4,A.MoTT,WoWy
calib_00420,0.3075193464756012,0.11682568490505219,4,2,RTEs,Pa
calib_00421,0.16707843542099,0.29656583070755005,1,1,S,I
calib_00422,0.9455093741416931,0.2514561414718628,14,1,PimexPaxalives,e
calib_00423,0.9993972778320312,0.371488094329834,4,4,R301,RACO
calib_00424,0.3890336751937866,0.9801450967788696,5,5,Jaeer,evier
calib_00425,0.29707419872283936,0.9951109886169434,4,4,22A2,2423
calib_00426,0.9170527458190918,0.2903929054737091,7,5,RICHARD,HCCHA
calib_00427,0.5500434637069702,0.9159582257270813,3,4,aud,Pret
calib_00428,0.7818759083747864,0.33651143312454224,9,4,sfecpwesr,oMdo
calib_00429,0.9967372417449951,0.26131966710090637,12,6,Proceedings:,ropnnd
calib_00430,0.11372096836566925,0.30965277552604675,1,2,N,mm
calib_00431,0.2881658673286438,0.9857983589172363,1,1,*,&
calib_00432,0.503505289554596,0.421650230884552,1,2,2,37
calib_00433,0.8967662453651428,0.6236786842346191,4,4,CSU2,ensa
calib_00434,0.08815961331129074,0.22789311408996582,1,1,S,A
calib_00435,0.2605675160884857,0.5781811475753784,5,7,sedjg,Srelpes
calib_00436,0.5508055090904236,0.6357377171516418,4,5,OAZO,-OZVO
calib_00437,0.6098111271858215,0.6972310543060303,3,3,162,E1T
calib_00438,0.3925114572048187,0.5212289690971375,2,1,Hl,1
calib_00439,0.9407288432121277,0.280884712934494,3,2,LUE,an
calib_00440,0.9474775195121765,0.913825273513794,1,1,8,8
calib_00441,0.8347594738006592,0.27309080958366394,2,2,Mi,NW
calib_00442,0.768540620803833,0.23786523938179016,3,1,42.,E
calib_00443,0.5494691729545593,0.2014264613389969,5,3,OARER,COO
calib_00444,0.3437669277191162,0.9997445940971375,4,12,beou,tegenwoordig
calib_00445,0.9634614586830139,0.43565505743026733,12,5,contemporary,(rad)
calib_00446,0.9991497993469238,0.9982209205627441,4,4,1968,8961
calib_00447,0.6462215185165405,0.6543996334075928,8,6,INASUSOH,HORSNN
calib_00448,0.4776383936405182,0.75814288854599,6,5,KREIM2,CINTD
calib_00449,0.7549024224281311,0.7569442987442017,1,1,/,/
calib_00450,0.8439896702766418,0.5488975048065186,3,3,TES,SHL
calib_00451,0.30205073952674866,0.9999058842658997,4,7,reee,Answer:
calib_00452,0.8175559639930725,0.26213112473487854,1,1,2,5
calib_00453,0.8502956032752991,0.9249735474586487,1,1,>,4
calib_00454,0.7937130331993103,0.6253405809402466,8,7,SHOPWINA,CNMDOHS
calib_00455,0.8107248544692993,0.48951423168182373,4,3,Bacn,ots
calib_00456,0.0,0.6648314595222473,0,3,,400
calib_00457,0.36082446575164795,0.2737017869949341,2,2,4O,00
calib_00458,0.9410526752471924,0.1986471265554428,15,5,"Ih,avok,alk,kph",heaet
calib_00459,0.2882373631000519,0.8347938656806946,2,6,AE,SUANSE
calib_00460,0.7196101546287537,0.5791739821434021,3,3,172,TLL
calib_00461,0.8592513203620911,0.0,4,0,RANT,
calib_00462,0.7741567492485046,0.2751060426235199,3,3,SPA,Bdy
calib_00463,0.5429789423942566,0.3332856297492981,2,2,56,89
calib_00464,0.5665059685707092,0.8081633448600769,5,5,EANSL,TSNHS
calib_00465,0.545295000076294,0.5675863027572632,1,2,O,CO
calib_00466,0.939612090587616,0.9599004983901978,3,4,TIH,HILL
calib_00467,0.1723303645849228,0.0,1,0,Z,
calib_00468,0.4444255530834198,0.9409237504005432,3,4,320,avec
calib_00469,0.555151104927063,0.5842477679252625,4,5,COMN,HOHOO
calib_00470,0.7752753496170044,0.1956578642129898,2,1,24,A
calib_00471,0.3783417344093323,0.2437770962715149,2,2,90,T6
calib_00472,0.3350750803947449,0.747037947177887,2,2,C3,ED
calib_00473,0.7223180532455444,0.9917144775390625,2,2,LI,17
calib_00474,0.43176934123039246,0.4563060402870178,1,1,3,&
calib_00475,0.3599025011062622,0.7801226377487183,3,30,COI,CHINA ECONOMICAND SOCALCOUNCIL
calib_00476,0.33527612686157227,0.9996751546859741,2,2,'n,U.
calib_00477,0.7374206781387329,0.6221026182174683,4,4,1944,7701
calib_00478,0.7072070837020874,0.9794581532478333,2,2,E+,43
calib_00479,0.9697563648223877,0.30425402522087097,4,4,that,thee
calib_00480,0.5787166953086853,0.5770435929298401,6,6,12U915,ceknet
calib_00481,0.4440063536167145,0.37979063391685486,4,4,2505,SART
calib_00482,0.6900812387466431,0.8429949283599854,2,2,11,11
calib_00483,0.9741560816764832,0.32071176171302795,20,13,WWW.MEJIAPERALTA.COM,MAAVAAVDVEMMM
calib_00484,0.5009536147117615,0.6674273610115051,1,1,D,N
calib_00485,0.15814362466335297,0.2728363573551178,1,1,E,S
calib_00486,0.7692975401878357,0.8217628002166748,3,3,L55,557
calib_00487,0.7509686946868896,0.9734076261520386,1,1,2,2
calib_00488,0.3486919403076172,0.6039312481880188,3,4,AAE,JBAN
calib_00489,0.25313079357147217,0.3654593825340271,1,2,E,PT
calib_00490,0.46174463629722595,0.4125901162624359,1,1,O,O
calib_00491,0.9783710241317749,0.38085034489631653,5,2,Velis,DA
calib_00492,0.9710597991943359,0.24495983123779297,9,2,gleichen.,ge
calib_00493,0.3339359164237976,0.8570691347122192,4,18,p ug,Soneniurance Walk.
calib_00494,0.47246965765953064,0.8134286999702454,6,10,SOTORS,SHOMALTERS
calib_00495,0.9459062814712524,0.0,4,0,reul,
calib_00496,0.5284915566444397,0.5961011052131653,3,3,MNL,MNW
calib_00497,0.7666094899177551,0.4099286198616028,5,1,nur h,m
calib_00498,0.33473867177963257,0.916377604007721,7,9,SNUNINS,MUBLICANS
calib_00499,0.6837773323059082,0.2187507450580597,1,1,3,C
calib_00500,0.6201660633087158,0.3457637131214142,4,4,500-,9005
calib_00501,0.22147321701049805,0.13940206170082092,1,1,0,0
calib_00502,0.39248126745224,0.2628341317176819,4,5,t0-1,atmas
calib_00503,0.09478846937417984,0.30036213994026184,1,1,W,m
calib_00504,0.4177156090736389,0.5429696440696716,4,4,NAZp,daiN
calib_00505,0.40428441762924194,0.24143867194652557,5,1,PEWAN,E
calib_00506,0.8999083042144775,0.46671050786972046,8,7,C.CEMUSA,CECSNAA
calib_00507,0.3373793363571167,0.8112921118736267,2,1,EO,U
calib_00508,0.9666992425918579,0.2496172934770584,4,3,Feld,Ril
calib_00509,0.32470959424972534,0.3744836151599884,1,3,O,170
calib_00510,0.9999651908874512,0.20914840698242188,8,5,visitors,Sttss
calib_00511,0.7731947898864746,0.8618206977844238,3,3,EIC,213
calib_00512,0.348292738199234,0.5572577118873596,3,3,aPL,SCE
calib_00513,0.2536947727203369,0.2347639948129654,2,2,ST,1P
calib_00514,0.28217411041259766,0.8843778967857361,8,9,LEEEEEEE,TELA65119
calib_00515,0.206067755818367,0.0,1,0,-,
calib_00516,0.9973382949829102,0.7502216100692749,4,4,67.6,9'L9
calib_00517,0.5172480344772339,0.0,2,0,10,
calib_00518,0.6112992167472839,0.5154054164886475,5,4,imbeL,TRQH
calib_00519,0.7128526568412781,0.3825095593929291,6,6,tinmed,PALRIA
calib_00520,0.6703599095344543,0.574694037437439,6,5,Mbooet,8000e
calib_00521,0.9136103391647339,0.336974173784256,20,13,sTronqwomenstheughts,SEbssawobu.ns
calib_00522,0.8824771642684937,0.3814883232116699,2,1,ep,1
calib_00523,0.968831479549408,0.9303541779518127,1,1,n,n
calib_00524,0.7502235174179077,0.4485641419887543,1,1,E,3
calib_00525,0.1843869686126709,0.47398680448532104,1,1,W,R
calib_00526,0.6289975643157959,0.0,4,0,Lock,
calib_00527,0.787593424320221,0.3984101414680481,2,2,22,22
calib_00528,0.3199388086795807,0.44870391488075256,3,3,poT,ued
calib_00529,0.3873874247074127,0.9988394379615784,4,4,NIIR,NIKE
calib_00530,0.45575252175331116,0.7260086536407471,5,5,7d076,PROPL
calib_00531,0.23464086651802063,0.2949129641056061,1,1,S,S
calib_00532,0.9352004528045654,0.6429075598716736,2,2,TM,WI
calib_00533,0.7617210745811462,0.5604363679885864,2,2,23,22
calib_00534,0.5662311315536499,0.9425023794174194,5,5,NAAAN,NAV#2
calib_00535,0.25243791937828064,0.8725005984306335,3,7,TEE,IRELLTI
calib_00536,0.22207796573638916,0.09773684293031693,2,1,AN,a
calib_00537,0.24570633471012115,0.2694839537143707,3,3,RME,PUE
calib_00538,0.36171722412109375,0.6170812845230103,3,2,HTS,HE
calib_00539,0.45036745071411133,0.6951959729194641,6,6,HouRIR,ferenc
calib_00540,0.3301984369754791,0.6623413562774658,2,4,Da,PART
calib_00541,0.9914960861206055,0.8496085405349731,5,4,VICES,SOLA
calib_00542,0.360184907913208,0.8644712567329407,8,12,EERUENEE,GLENMORIANET
calib_00543,0.6921728849411011,0.9323509335517883,8,10,satwerol,Toluamides
calib_00544,0.6077245473861694,0.9951671361923218,5,5,ELAIO,01473
calib_00545,0.9636600613594055,0.8467918634414673,4,5,suen,crans
calib_00546,0.5716257095336914,0.5649537444114685,3,3,MAL,DYU
calib_00547,0.0,0.625351071357727,0,14,,ANCE RUP CHINA
calib_00548,0.6001612544059753,0.5716878175735474,5,5,20110,OITOR
calib_00549,0.8623942732810974,0.4140821099281311,6,5,Coffce,aotfo
calib_00550,0.7231850624084473,0.8096827268600464,5,5,SLUOU,nohts
calib_00551,0.54176265001297,0.9989527463912964,3,4,IXI,TAXI
calib_00552,0.6403784155845642,0.9032753705978394,4,4,0000,1000
calib_00553,0.995110809803009,0.2502005696296692,6,4,Kirche,aeie
calib_00554,0.575533390045166,0.37061718106269836,1,2,o,of
calib_00555,0.535252034664154,0.9961559772491455,2,2,19,of
calib_00556,0.34979942440986633,0.40376055240631104,3,2,:00,00
calib_00557,0.31842902302742004,0.46549686789512634,6,7,Gepeam,Wetdieg
calib_00558,0.2592385411262512,0.0,2,0,Te,
calib_00559,0.42980441451072693,0.9999077916145325,3,6,NON,FULTON
calib_00560,0.3780721426010132,0.9663949012756348,6,10,sayals,Scheefiges
calib_00561,0.999644935131073,0.30486732721328735,5,4,Third,pinl
calib_00562,0.8336696624755859,0.8780842423439026,4,3,UEAA,wan
calib_00563,0.34097492694854736,0.3332884609699249,1,1,S,1
calib_00564,0.635108232498169,0.4734804630279541,4,4,7809,COFL
calib_00565,0.6841247081756592,0.5322433114051819,5,4,SUFER,TERS
calib_00566,0.9512877464294434,0.6176132559776306,3,3,121,121
calib_00567,0.5835583806037903,0.7834573984146118,4,4,FEEI,1335
calib_00568,0.41788923740386963,0.5875838994979858,9,8,0U00M11DO,Locnutio
calib_00569,0.3323708176612854,0.6776356101036072,2,3,IU,ORT
calib_00570,0.5668321847915649,0.9997485280036926,7,7,"1,useop",doesn't
calib_00571,0.9094103574752808,0.1949419230222702,2,1,12,2
calib_00572,0.9969820976257324,0.38042178750038147,2,2,UT,UT
calib_00573,0.27106577157974243,0.3310539126396179,2,2,wE,UN
calib_00574,0.6706943511962891,0.5895140767097473,4,6,NLTS,SKObEN
calib_00575,0.5162234902381897,0.7198657393455505,5,6,wuang,furmee
calib_00576,0.6347923874855042,0.5011101365089417,2,2,MT,AL
calib_00577,0.3757757246494293,0.47545140981674194,3,4,H15,STeR
calib_00578,0.5232470035552979,0.9983379244804382,4,4,10'0,"1,00"
calib_00579,0.6108648180961609,0.6842000484466553,1,1,m,E
calib_00580,0.599504828453064,0.31615641713142395,2,2,17,Is
calib_00581,0.7162598967552185,0.6838056445121765,1,3,8,THE
calib_00582,0.3690379858016968,0.5450507402420044,4,5,moth,Vfoun
calib_00583,0.47917991876602173,0.23253938555717468,1,1,D,D
calib_00584,0.45985138416290283,0.26344501972198486,1,1,B,a
calib_00585,0.9996526837348938,0.2804287374019623,3,3,the,14e
calib_00586,0.16632020473480225,0.3569847345352173,1,1,I,1
calib_00587,0.793566882610321,0.8788238763809204,4,4,PhiL,7149
calib_00588,0.8449623584747314,0.49968549609184265,1,1,m,W
calib_00589,0.3260267376899719,0.9624321460723877,5,8,SraNS,STTUENTS
calib_00590,0.8486931920051575,0.4228604733943939,4,4,1640,047A
calib_00591,0.3679560422897339,0.9994140863418579,13,35,HEEEEHENEEHNL,HIGH END BEAUTIFUL HAVE TEMPERAMENT
calib_00592,0.8166258931159973,0.21950305998325348,6,1,netino,O
calib_00593,0.9825255870819092,0.5919511914253235,1,1,H,H
calib_00594,0.9784912467002869,0.19396379590034485,11,7,Instruzioni,juoznsu
calib_00595,0.8376786112785339,0.3660459816455841,5,5,13.35,a2'61
calib_00596,0.8124531507492065,0.18163008987903595,5,3,SIGON,NOS
calib_00597,0.24865257740020752,0.6987258791923523,4,5,9d0d,POPCO
calib_00598,0.9101135730743408,0.2884187698364258,6,6,OCTANE,JNTL3E
calib_00599,0.21331970393657684,0.993565559387207,3,3,P00,Det
calib_00600,0.2660893499851227,0.9859194755554199,6,8,Ietsie,Visitase
calib_00601,0.0,0.5825907588005066,0,4,,fere
calib_00602,0.43679991364479065,0.4572944641113281,2,5,P0,o t h
calib_00603,0.9263360500335693,0.3465026915073395,3,4,KOR,WhOS
calib_00604,0.30206701159477234,0.6354458928108215,7,10,CHOIWOO,CoOMSUICHT
calib_00605,0.9661695957183838,0.6628458499908447,1,1,5,S
calib_00606,0.22138185799121857,0.9978928565979004,3,5,eee,Carol
calib_00607,0.0,0.750887930393219,0,4,,SERI
calib_00608,0.0,0.0,0,0,,
calib_00609,0.3953324854373932,0.5795717835426331,3,5,HRN,ALBIE
calib_00610,0.8914307355880737,0.31404298543930054,5,4,PEPLE,31GE
calib_00611,0.0,0.0,0,0,,
calib_00612,0.20723313093185425,0.2682509124279022,3,1,1RE,3
calib_00613,0.7861574292182922,0.6764422655105591,4,4,IAAN,NAAN
calib_00614,0.9279265403747559,0.24966278672218323,8,7,PICKLING,ONITAIO
calib_00615,0.8836692571640015,0.12823861837387085,4,2,1850,cs
calib_00616,0.8713747262954712,0.25645798444747925,1,1,F,y
calib_00617,0.5702587366104126,0.48613184690475464,4,5,036.,40C/6
calib_00618,0.5488197803497314,0.5389358997344971,4,4,OFOR,Hany
calib_00619,0.5245442390441895,0.3190373480319977,3,3,tay,Bup
calib_00620,0.25883275270462036,0.8517559170722961,5,5,SAape,SACUR
calib_00621,0.5182989239692688,0.7893927097320557,6,6,cae'0+,+0.051
calib_00622,0.6857688426971436,0.6571565866470337,2,2,s9,6S
calib_00623,0.8098647594451904,0.7947216033935547,2,2,KV,WN
calib_00624,0.7913382649421692,0.43285268545150757,6,5,Howall,YOwEH
calib_00625,0.7411978840827942,0.0,9,0,LARDESLER,
calib_00626,0.8133948445320129,0.4703652858734131,5,3,TrusS,$an
calib_00627,0.8716099262237549,0.3710106313228607,4,4,AGKE,HMHE
calib_00628,0.6282469630241394,0.7264025211334229,2,2,AI,Al
calib_00629,0.3126577138900757,0.5797525644302368,3,17,t n,Sly Hine Foeny Fe
calib_00630,0.4995851516723633,0.3537862300872803,1,2,6,16
calib_00631,0.19413602352142334,0.9967784881591797,4,10,azns,Schizofren
calib_00632,0.624032199382782,0.6130837202072144,4,2,FICA,OH
calib_00633,0.342299222946167,0.221965491771698,1,1,o,P
calib_00634,0.9998522996902466,0.27727755904197693,13,8,Computerspiel,Cedeedcr
calib_00635,0.345636248588562,0.44765305519104004,1,1,7,d
calib_00636,0.2544383704662323,0.0,3,0,E70,
calib_00637,0.50017911195755,0.46944156289100647,4,3,STDE,ALS
calib_00638,0.6231783628463745,0.357105553150177,2,2,4y,6Z
calib_00639,0.34628990292549133,0.6699884533882141,3,3,the,CUR
calib_00640,0.8222352266311646,0.0,2,0,la,
calib_00641,0.5298722386360168,0.9973570704460144,1,1,Y,A
calib_00642,0.8899314403533936,0.6539071202278137,4,5,FENI,KINDd
calib_00643,0.0,0.2998141646385193,0,2,,Jr
calib_00644,0.10870677977800369,0.09186159074306488,1,1,A,H
calib_00645,0.9245465993881226,0.663233757019043,4,3,DIX.,XIO
calib_00646,0.8576433658599854,0.4671710431575775,4,3,1964,PH1
calib_00647,0.5193090438842773,0.5226622819900513,1,2,D,IC
calib_00648,0.9966367483139038,0.3377389907836914,10,8,RECORDS LP,REEEOOOE
calib_00649,0.0,0.5887399911880493,0,1,,6
calib_00650,0.5787070989608765,0.23832093179225922,1,1,D,C
calib_00651,0.6171448230743408,0.9994776844978333,1,1,R,R
calib_00652,0.3765036165714264,0.8044797778129578,3,3,LES,123
calib_00653,0.14776763319969177,0.554892361164093,1,2,9,.3
calib_00654,0.6840471029281616,0.6758466958999634,1,1,S,K
calib_00655,0.7787302136421204,0.7370977401733398,3,3,a0y,600
calib_00656,0.29369670152664185,0.9363231658935547,3,4,WaN,HTAL
calib_00657,0.3843015432357788,0.8691227436065674,4,6,AS81,JERSTY
calib_00658,0.0,0.9812642335891724,0,10,,Plainville
calib_00659,0.7426840662956238,0.9887769222259521,3,4,wah,year
calib_00660,0.40900954604148865,0.6309081315994263,3,4,S0T,1.0S
calib_00661,0.7813171148300171,0.33158254623413086,2,2,14,7/
calib_00662,0.7253422141075134,0.5210735201835632,1,2,S,25
calib_00663,0.24208027124404907,0.3201203942298889,1,2,A,MN
calib_00664,0.30650565028190613,0.31046006083488464,3,3,MOL,AUE
calib_00665,0.2523510456085205,0.2441214919090271,1,1,.,S
calib_00666,0.9326286911964417,0.4199408292770386,7,6,627-REN,EEE-4L
calib_00667,0.9221013188362122,0.23776426911354065,9,5,HEQMITAGE,U2ETO
calib_00668,0.9486936330795288,0.32897019386291504,1,1,e,o
calib_00669,0.5263074636459351,0.15831898152828217,8,2,VENOLITC,AL
calib_00670,0.42340168356895447,0.9918845295906067,5,9,Zraaa,DmeCG8422
calib_00671,0.223971426486969,0.21623286604881287,1,1,8,S
calib_00672,0.9986020922660828,0.1634978950023651,4,2,DRIN,RT
calib_00673,0.40502750873565674,0.9997039437294006,4,4,6936,5529
calib_00674,0.30523940920829773,0.9837625026702881,19,23,chun cuanun jnn inq,iber fruit enzyme drink
calib_00675,0.22895383834838867,0.9376017451286316,4,7,THTE,THEATRE
calib_00676,0.35178428888320923,0.3025035858154297,5,5,UPANA,RENEA
calib_00677,0.21418704092502594,0.9651021957397461,3,10,ooy,Photoqaphy
calib_00678,0.3450096547603607,0.685551106929779,1,3,N,Swo
calib_00679,0.19348269701004028,0.9405296444892883,2,10,pg,Botanfting
calib_00680,0.9233486652374268,0.8577380776405334,1,1,A,V
calib_00681,0.48060065507888794,0.8596938848495483,2,2,MO,OK
calib_00682,0.4092754125595093,0.19249100983142853,2,2,SO,HO
calib_00683,0.9465650916099548,0.5391255617141724,7,7,SAHAMAS,SHNYHTS
calib_00684,0.7912046909332275,0.9993972182273865,5,6,Sixe-,Y-axis
calib_00685,0.2278691679239273,0.9989631175994873,4,8,eeoe,befought
calib_00686,0.30013805627822876,0.6603201627731323,1,1,9,i
calib_00687,0.6092318296432495,0.8183566927909851,5,6,soute,ROTION
calib_00688,0.5080334544181824,0.8886687159538269,6,6,ihpmng,Brudy?
calib_00689,0.3284817337989807,0.5690158605575562,4,4,P118,BLLa
calib_00690,0.22870157659053802,0.16942693293094635,1,1,E,a
calib_00691,0.5684165954589844,0.16390231251716614,3,1,cok,X
calib_00692,0.5154396891593933,0.9792247414588928,1,7,H,Height:
calib_00693,0.6801679730415344,0.10038009285926819,3,1,1C0,S
calib_00694,0.9240207672119141,0.27538666129112244,11,10,SANOTROOPER,BMOOERAAEE
calib_00695,0.7364256978034973,0.15382978320121765,4,4,T48G,Tu16
calib_00696,0.22436287999153137,0.2510824501514435,2,1,20,O
calib_00697,0.7363715171813965,0.6336778402328491,2,2,11,11
calib_00698,0.9594813585281372,0.18790006637573242,5,2,PERDU,FU
calib_00699,0.9902443885803223,0.2739328444004059,10,3,Commission,con
calib_00700,0.2237030267715454,0.12943841516971588,2,1,PU,N
calib_00701,0.9196377396583557,0.7403034567832947,3,3,sen,Jas
calib_00702,0.8444585800170898,0.17394493520259857,5,1,Dreht,e
calib_00703,0.592628002166748,0.0,1,0,",",
calib_00704,0.831261157989502,0.5368294715881348,6,5,GOSS!P,SSSSD
calib_00705,0.5650256276130676,0.2929075062274933,4,1,KANM,K
calib_00706,0.6219457387924194,0.5457072854042053,2,2,NA,EN
calib_00707,0.9959293007850647,0.42454665899276733,8,4,Woolwich,wmoa
calib_00708,0.8493140935897827,0.5295475125312805,1,1,3,E
calib_00709,0.5380837321281433,0.46203726530075073,3,2,RS-,-5
calib_00710,0.8645763993263245,0.311311811208725,4,2,DLCE,DC
calib_00711,0.9996563196182251,0.42524227499961853,5,4,UNITE,UNIE
calib_00712,0.21827295422554016,0.9020242691040039,4,7,3005,CASCADE
calib_00713,0.49138832092285156,0.4561275541782379,4,7,sant,"falbua,"
calib_00714,0.7478089928627014,0.3227337598800659,6,4,Obiens,SWgO
